Age,Gender,Region,Customer Type,Tenure Type,Meter Type,Tariff Type,Contract Length (months),Payment Plan,Late Payments,Average Payment Delay (days),Direct Debit,Calls Last Month,Complaints Last Year,App Logins,Portal Logins,Email Clicks,Promotions Accepted,Campaigns Responded,Average Monthly Usage,High Usage Flag,Electricity 3M Avg,Gas 3M Avg,Total 3M Avg,Usage Change %,elec_avg,elec_std,elec_trend,gas_avg,gas_std,gas_trend,bill_avg,bill_std,bill_trend
31,Male,England,Domestic,Long-term,Smart,Green,12,Monthly,0,-0.1738261398050276,0,2,0,2.0,5.0,3.0,0,0,381.75232463764365,1,248.86921294054815,169.04692018862613,417.9161331291744,0.2496584383618444,226.50321456706737,53.80207861483245,10.450790783832968,155.24911007057634,48.82820965372726,-5.266175352953115,46.41773035227299,9.455920437380499,0.7621597281013166
57,Male,England,Domestic,Long-term,Standard,Standard,24,Monthly,1,5.260756064453266,1,0,0,4.0,6.0,3.0,1,1,412.32337283909766,1,272.9387549232226,205.2558705785453,478.1946255017679,0.0302561148313073,249.1839775692334,48.97130344502732,12.518241991048837,163.1393952698643,50.04638574818564,-3.393698888635413,49.05610158826321,7.885690144119451,1.2070938955312391
20,Male,Wales,Domestic,New,Smart,Green,36,Monthly,0,5.481596762970694,1,0,0,3.0,15.0,2.0,0,0,427.35683604006834,1,316.5212213329441,188.48646316483675,505.0076844977808,0.08154652918258,253.48821969945297,66.48084365736071,24.919923106652618,173.8686163406154,48.21896260767738,-10.019925556981532,55.247784934853065,12.979472013244768,3.9118773362580725
42,Male,England,Domestic,New,Smart,Standard,12,Quarterly,1,5.422974538002245,0,0,0,2.0,9.0,1.0,0,1,412.7427138370893,1,311.94767760523115,175.78602517708876,487.73370278232,-0.0988219010842421,263.2941457575107,47.25583465101895,6.660434756376973,149.44856807957862,36.3887448390062,1.0888223807232473,47.83869269753935,10.922021490049834,1.5233533357217957
46,Male,Wales,Domestic,New,Standard,Economy 7,12,Monthly,0,1.234251181075335,1,0,1,2.0,5.0,4.0,0,0,428.7143617079182,1,312.5837304958889,153.53431883976552,466.1180493356544,0.1337086410463682,278.1252245144637,60.0336376806534,18.557435914687964,150.58913719345466,36.57482828270501,-2.3832617505173137,49.28363532612991,10.007314392866391,1.9858553683740914
55,Male,England,Domestic,Long-term,Smart,Economy 7,12,Monthly,0,5.8853211900998605,0,0,1,3.0,10.0,1.0,0,1,397.8201781562807,1,221.9872785569897,151.27454319873488,373.26182175572455,-0.0659286969022677,246.31162428566816,63.680325258988844,-8.06345147674183,151.5085538706125,47.8405854524317,-9.445568058886705,44.76679715684039,10.535097869845378,-2.351043996258608
34,Female,Scotland,Domestic,Long-term,Smart,Green,12,Quarterly,1,-0.288464653022793,0,2,0,6.0,12.0,1.0,0,1,394.9310060334113,1,295.2908869535593,143.13463793488532,438.4255248884447,0.2921226711736764,253.46776035268545,52.475830117863815,15.376517455409841,141.46324568072592,42.23874802030505,-8.312193756913059,54.21815943034431,8.855748455439413,1.3339088030097803
80,Female,Wales,Domestic,Long-term,Smart,Standard,36,Monthly,2,2.4392420225225866,1,2,1,5.0,5.0,2.0,0,2,378.50139823932,1,273.54353482219204,112.36016165420048,385.9036964763925,-0.0406481743506483,253.53180412619326,41.480692789589845,1.1502408251879812,124.96959411312666,37.2553162039909,-7.920022651784555,46.81159727181429,8.71662710727767,0.2770680276406607
35,Female,England,Domestic,Long-term,Standard,Green,12,Monthly,0,3.237949124430453,1,1,0,5.0,5.0,3.0,0,0,382.6870501636349,1,300.4522109391849,165.35532446269508,465.80753540188,0.0015601035790931,235.30812852772695,56.22998057333695,12.857901752542823,147.37892163590803,51.33980153431264,12.896957962081324,50.42898874781714,10.300785363510089,2.7752801266886804
34,Female,Scotland,Domestic,Long-term,Smart,Green,24,Quarterly,1,8.301644052108433,1,2,1,4.0,10.0,3.0,0,0,399.4210602419841,1,227.2255610063073,160.8882273880305,388.1137883943378,-0.2610944237980367,236.71734905283196,32.5566403006361,-2.3886292064865984,162.70371118915213,41.527573084740695,-0.5669485492002402,52.986787054959024,9.069463320111161,-0.860718097891882
18,Male,England,Commercial,New,Standard,Business,48,Monthly,0,5.514851995436487,1,7,0,4.0,6.0,1.0,0,0,396.7646057760371,1,282.34814973272563,158.38952079559644,440.7376705283221,-0.0614773985662661,257.4579316945639,40.58972257005237,0.060750042835546865,139.30667408147318,44.987915524087555,-6.349213206768126,62.182785396649884,11.221158232997054,-1.188207221520907
40,Female,England,Commercial,Long-term,Smart,Business,24,Monthly,0,0.3687670063713062,1,0,0,7.0,7.0,2.0,0,1,389.72959864474905,1,262.6709732889072,148.6292319205662,411.3002052094734,0.4999292346906294,252.53055885907824,33.911208020492104,6.8152345373537875,137.1990397856708,44.46298553916932,1.3445020184424008,61.08062084046878,10.29168572962662,0.6403713380220069
20,Male,England,Commercial,Long-term,Smart,Business,48,Monthly,0,-0.7553510174568334,0,1,0,5.0,14.0,4.0,0,0,368.20571421757,1,280.5236064771066,108.4577893004863,388.9813957775929,0.7251813728570885,237.794587841557,60.424181324584616,13.620878686818218,130.41112637601307,48.7491772791866,-5.336705725362057,58.29728707902087,13.531076996653669,1.4538058369388216
57,Male,Wales,Domestic,Long-term,Standard,Economy 7,12,Monthly,4,4.228867473014527,1,2,0,3.0,10.0,1.0,0,0,417.7233148440708,1,310.48893438778094,144.83315177705396,455.3220861648349,0.2458776778661179,276.1909588501456,43.705308506322176,8.778734170393745,141.53235599392517,29.21028139829666,-4.763774086556827,44.84319639930948,7.776789934523349,0.9693982565567283
39,Male,England,Domestic,Long-term,Smart,Green,24,Quarterly,0,1.0643657165250362,0,2,0,2.0,12.0,6.0,1,1,398.1335906682852,1,328.9867214113686,161.7719740086502,490.7586954200188,0.0719717293633555,261.098809615455,65.65386098464478,19.20514043056995,137.03478105283014,69.66521902236212,11.014322508326243,52.43634914281093,14.216299595410723,3.7982559891620298
55,Male,Scotland,Domestic,Long-term,Smart,Standard,12,Monthly,2,1.2918540359971489,1,1,0,3.0,6.0,2.0,1,2,410.7843708114212,1,272.7170305185991,156.17762701502147,428.89465753362055,0.9464764132701547,259.2377301649785,38.83949222775377,8.663365999025972,151.54664064644274,51.385628097854614,3.223952662663999,48.692983248544444,10.381513628276437,1.6539262993237842
41,Male,England,Domestic,New,Smart,Standard,12,Monthly,2,5.487666136548622,0,2,0,7.0,10.0,3.0,0,0,405.5855137822543,1,267.08495317543577,150.45427581876584,417.5392289942016,0.3492726934055523,260.25401019515454,56.02597122144968,13.02449407109492,145.33150358709975,37.14739559832248,-5.538749204728447,51.52959130429326,9.172641873321023,1.6978787791858345
38,Female,England,Domestic,Long-term,Standard,Standard,12,Monthly,1,5.08065144911718,1,3,0,5.0,6.0,1.0,0,1,400.4799577311121,1,255.9271657549924,168.70670601658233,424.6338717715747,0.0061698597294018,252.11480817061445,41.67512321218559,5.254179601162613,148.3651495604977,38.20442842400435,7.7128166098197175,51.08244057571884,9.940922802995777,1.368120532123495
34,Other,Scotland,Commercial,Long-term,Standard,Business,36,Monthly,2,3.7995584017456654,0,0,1,4.0,5.0,5.0,0,0,405.8560312852608,1,189.00273969612672,135.05895532411964,324.0616950202464,0.3076349167924131,252.53340086366964,65.19577271316737,-0.031154124282750217,153.32263042159116,50.47174889933123,-3.030536384087637,63.54848629831122,10.705491925091962,-0.41667394461686835
31,Male,England,Domestic,New,Standard,Standard,24,Quarterly,1,2.961722524230215,0,12,0,4.0,7.0,2.0,0,1,384.2393573161834,1,243.75817551013677,149.36171159454213,393.11988710467887,0.5233791409264776,236.90325287156907,35.8485857520971,1.754805477417578,147.3361044446144,44.527770699458685,2.922923763767066,45.82258923278955,8.80865115428415,0.7458484316178403
78,Other,England,Domestic,Long-term,Smart,Economy 7,24,Monthly,0,2.7655516296464886,1,0,0,4.0,10.0,2.0,1,1,427.94863415059376,1,237.95675871859217,205.87544800602143,443.8322067246136,0.2445496816662418,261.6720328571101,42.69055676047206,-0.8680267934184837,166.27660129348365,39.70448023336264,-0.5874015151272803,45.06428792897537,7.916578311150683,-0.5002260197669292
18,Female,Wales,Domestic,New,Standard,Economy 7,12,Monthly,1,0.474452976866448,1,1,1,4.0,9.0,3.0,0,0,435.8506254757221,1,326.9229636918088,204.94097586898891,531.8639395607977,0.2582396092892705,261.34903681746323,53.16538463992168,12.009867407481522,174.50158865825884,66.33269337389319,-0.014738863329470902,46.97118238371201,10.87375086652956,1.9297292768195304
25,Female,England,Domestic,New,Smart,Green,12,Quarterly,0,1.6454780976401644,0,2,0,3.0,10.0,1.0,0,0,391.455851533414,1,310.0229090616658,154.79053002720093,464.81343908886674,0.2848442006974767,245.23291120159493,66.26817131743167,18.563092712520287,146.222940331819,34.576542229317724,1.3794835855246106,52.46210525104008,12.636107689267652,3.1008194740984325
48,Male,England,Domestic,Long-term,Smart,Green,24,Quarterly,1,1.766394019060173,0,0,0,3.0,6.0,3.0,0,0,380.1809592098685,1,254.38974607771505,147.5040170608983,401.8937631386133,-0.1451044193366328,239.2201864883367,35.57610895722033,1.4008172299793904,140.96077272153175,44.75624447524909,-7.382849081243183,50.175980371784725,8.376955903594093,-0.9060556984352608
53,Female,England,Domestic,Long-term,Smart,Standard,24,Monthly,0,0.1520936708163485,1,1,1,2.0,7.0,2.0,1,3,388.96734081261167,1,318.3203516973702,154.13368835564168,472.4540400530119,-0.2055173583467338,240.57723889460445,65.49222886193333,10.089691835750516,148.39010191800725,48.59889730643036,-11.153074802500921,47.43667541175498,9.657783614389567,0.3838544774990289
25,Male,England,Domestic,Long-term,Standard,Economy 7,12,Monthly,0,5.942216377125996,0,0,0,5.0,9.0,3.0,0,1,392.6002853409961,1,288.33185306578383,154.1758824379517,442.5077355037356,0.0867224104411034,248.96867776079728,50.24413102888271,10.772442154081283,143.6316075801988,28.756428641790777,-0.4769172080719205,41.76549565587532,7.725315915598691,0.7725380656393616
53,Male,England,Domestic,New,Standard,Green,24,Monthly,0,5.524594629318495,1,1,1,5.0,14.0,1.0,0,1,435.2391396250329,1,311.0794754133122,168.96761782039871,480.0470932337109,0.0695181639851128,277.9364299384753,34.82093168044756,-0.14318649404661568,157.30270968655768,48.51625172578032,6.762603798603215,57.09570880709176,8.945709031504185,1.1184907633439538
21,Male,England,Domestic,Long-term,Smart,Economy 7,36,Monthly,0,4.368771357759592,0,0,0,4.0,8.0,3.0,0,2,400.099889397236,1,311.9897453490762,207.70753071568168,519.6972760647578,0.0382365719591377,244.28444869725328,77.44431269050796,0.4395490609491255,155.81544069998276,45.201678215020834,4.766277250522268,42.463715146561576,14.819412946326127,-0.07397319997020962
20,Female,England,Domestic,Long-term,Smart,Green,12,Monthly,0,0.2529904893248691,0,1,0,5.0,7.0,4.0,0,1,389.4666577192455,1,280.4697865087017,163.45374270400384,443.9235292127056,-0.0834915522965658,246.45618837480131,41.042722458604835,1.2048908089393173,143.0104693444441,42.86892155920169,3.2427267500159007,50.929542266168376,11.189418835572434,1.093397819510215
40,Male,England,Domestic,Long-term,Standard,Standard,12,Monthly,2,4.12905081064044,1,2,0,4.0,6.0,1.0,0,1,396.52186791753417,1,281.38746553153464,161.19170300597088,442.5791685375056,-0.2977521658921054,260.6070915745783,69.73735375524187,5.60954332925816,135.91477634295595,52.602799328679176,-5.695374484264022,45.7343634207622,12.636585565970892,0.5307903052687041
45,Female,England,Domestic,Long-term,Smart,Green,24,Quarterly,0,4.247850806880938,0,2,0,4.0,4.0,2.0,0,0,398.65121555321593,1,306.64546326487465,137.33487768801388,443.9803409528885,0.0717907350261672,244.91341416275293,60.00313772210519,19.38840661039066,153.73780139046306,55.54803917457032,-10.694339522484817,52.12573988448744,9.941485812040524,1.8935500563960943
49,Male,England,Domestic,New,Smart,Standard,36,Monthly,0,-0.598334837285035,1,2,2,3.0,11.0,4.0,0,0,388.2307834675608,1,238.0228212085154,151.9694270700356,389.992248278551,-0.1129481029388299,240.8116810192134,68.42666939109792,0.9640348677317779,147.4191024483475,34.19320278005444,1.2866821810069538,46.739252771440135,12.250967833722235,0.5406054847152497
51,Female,Scotland,Domestic,Long-term,Standard,Standard,12,Monthly,0,0.5778067174045054,1,0,0,6.0,8.0,3.0,0,1,380.5539778384735,1,248.94496469207152,179.02584074331733,427.97080543538885,0.3313617009232319,237.07972102939183,47.865815913971325,-2.396415594624004,143.47425680908162,41.719351762874616,6.183650297456084,46.09601235329268,11.038965947255784,0.39210158951257895
54,Female,England,Domestic,New,Standard,Green,24,Monthly,1,5.069025408327118,1,0,0,1.0,9.0,1.0,0,2,391.453301080515,1,260.23061418131624,168.8816355421976,429.11224972351386,-0.0255732816726395,241.65897317345363,56.050345426364295,1.0122169834307613,149.79432790706147,41.588009652091245,5.139787455516998,50.56052074357148,10.746652209970621,0.021234550126943672
38,Female,England,Domestic,Long-term,Standard,Standard,24,Quarterly,1,5.0310025709767485,1,2,0,7.0,6.0,2.0,0,2,393.2846186783063,1,277.45774208124885,163.3114692480031,440.769211329252,0.0703684597795536,242.57905949027736,44.754978470288876,2.697181183224289,150.705559188029,44.16166041638741,10.637738380298368,46.93326586617733,8.134090228161122,1.1985268437550518
47,Male,Scotland,Domestic,Long-term,Standard,Economy 7,24,Monthly,0,3.864412520094157,0,0,0,7.0,8.0,0.0,0,0,398.7756706547366,1,286.40955285670685,183.85779134504455,470.2673442017514,-0.0264603347490823,257.84638904069965,62.15392209348498,11.345662217799639,140.92928161403702,38.989785047999476,3.0543152086262197,44.030289489730215,11.502189830798061,1.01738543650833
40,Male,England,Domestic,Long-term,Smart,Economy 7,36,Quarterly,0,5.8754371358466,0,1,0,4.0,8.0,3.0,1,2,383.9257875039246,1,290.1109057428921,157.02768344660015,447.1385891894922,0.069740338777309,250.46729711707914,52.977187127703544,6.43211045109338,133.4584903868455,41.7925146685418,-3.067658757035407,43.8362867874682,10.642833303368267,0.12783760303801922
35,Female,England,Domestic,Long-term,Standard,Standard,12,Monthly,0,7.971233051354076,0,1,0,4.0,11.0,6.0,1,1,387.3386411035038,1,246.669444841211,156.53808121556716,403.2075260567782,0.2729466435457801,242.16215982331786,42.766267756773615,5.145859551536117,145.17648128018598,43.983310666354384,3.27019764143219,48.61159876074256,6.925349551872339,0.32710167144293417
60,Male,England,Domestic,Long-term,Smart,Standard,12,Monthly,0,3.043462464261142,1,0,0,5.0,8.0,2.0,1,3,409.52193548544346,1,274.4105483371991,154.81470366561672,429.2252520028158,0.6692157672208237,248.90385079779966,31.846462731713572,5.806425948051805,160.6180846876437,52.458241575251876,8.288375291409807,48.23051452929721,8.800463159034289,2.2988936457088616
18,Female,England,Domestic,Long-term,Standard,Standard,24,Monthly,0,1.72520493271299,0,0,0,1.0,9.0,3.0,1,2,422.9514748759775,1,275.49048583754336,166.72758811849528,442.21807395603867,0.3684802406756602,255.0267774332738,73.78217579210296,4.726364872474156,167.9246974427038,56.683257634366086,3.044591015433605,50.835332596319965,12.23772751287004,-0.08711111054211461
56,Male,England,Domestic,Long-term,Standard,Standard,36,Monthly,1,5.749865065782662,0,1,0,10.0,9.0,7.0,0,1,407.1203657228484,1,281.9289286175802,174.91255738485725,456.8414860024375,-0.305534691662807,255.05520713733335,52.83248870541515,7.11797682999751,152.065158585515,56.03292771635256,-3.880097931809844,48.974181174721906,5.421981945794434,-0.7103280245195633
